customer_id,gender,age,tenure,monthly_charges,contract_type,payment_method,churn
80588,Female,29,69,83.94,Month-to-Month,Net Banking,No
48304,Female,34,3,107.29,One Year,Debit Card,Yes
79449,Male,32,38,60.95,Month-to-Month,Debit Card,Yes
92986,Female,26,42,36.95,Month-to-Month,UPI,No
99643,Female,56,40,95.66,Two Year,Credit Card,No
30764,Female,59,50,103.25,Month-to-Month,Net Banking,Yes
96027,Female,65,35,108.06,Month-to-Month,Debit Card,No
48494,Male,29,24,80.68,Month-to-Month,Credit Card,No
13373,Female,49,17,106.07,Month-to-Month,UPI,No
22161,Male,42,40,21.54,Month-to-Month,UPI,Yes
37350,Male,56,66,30.72,One Year,UPI,No
35351,Female,35,44,29.26,Month-to-Month,UPI,Yes
98668,Female,32,23,91.26,Month-to-Month,Net Banking,No
25305,Female,49,6,26.96,Month-to-Month,Debit Card,No
85353,Male,23,66,69.64,One Year,Net Banking,No
86797,Female,61,21,67.27,One Year,Debit Card,No
75953,Female,60,35,51.07,Month-to-Month,Credit Card,No
67458,Female,69,29,107.04,Month-to-Month,Credit Card,No
30358,Female,52,7,37.04,Month-to-Month,Debit Card,No
13267,Female,51,53,55.25,One Year,UPI,Yes
92745,Male,55,37,97.42,One Year,Credit Card,Yes
99588,Female,22,23,23.04,Two Year,Net Banking,Yes
48513,Female,35,8,87.3,Month-to-Month,Debit Card,Yes
36092,Female,33,48,101.64,Month-to-Month,Credit Card,No
21338,Male,25,10,113.23,Month-to-Month,Debit Card,Yes
10412,Female,42,24,107.63,Month-to-Month,UPI,Yes
17543,Male,49,47,51.94,Month-to-Month,Debit Card,No
43496,Male,43,53,78.64,Month-to-Month,Credit Card,Yes
70692,Female,69,39,27.73,One Year,Debit Card,No
99084,Female,39,67,45.79,Month-to-Month,Credit Card,No
54425,Female,48,66,29.42,One Year,Credit Card,Yes
48756,Male,60,6,51.52,Month-to-Month,Credit Card,No
28888,Male,27,21,107.52,Two Year,Net Banking,Yes
45735,Male,29,36,54.72,Two Year,UPI,No
57295,Male,45,3,76.19,Two Year,UPI,Yes
93042,Male,23,42,63.34,One Year,Debit Card,No
95999,Male,37,45,65.89,One Year,Debit Card,No
27955,Female,22,44,116.96,Month-to-Month,Credit Card,No
47841,Female,40,33,49.62,Month-to-Month,UPI,No
80640,Male,26,60,82.73,One Year,Debit Card,No
75510,Female,46,70,62.01,One Year,Debit Card,No
44911,Female,33,26,26.11,Two Year,UPI,Yes
69031,Male,63,21,68.93,Month-to-Month,Credit Card,No
98726,Male,39,2,101.33,Month-to-Month,Debit Card,Yes
17357,Female,25,47,29.88,One Year,Credit Card,Yes
42479,Male,37,30,26.96,Two Year,UPI,Yes
71476,Male,68,27,35.36,Month-to-Month,UPI,Yes
54811,Female,31,71,96.44,Month-to-Month,Debit Card,Yes
46208,Male,56,20,92.4,Month-to-Month,Debit Card,Yes
30150,Female,54,50,76.5,Month-to-Month,UPI,No
81180,Female,67,23,66.82,Month-to-Month,Credit Card,Yes
53286,Female,51,13,108.83,Month-to-Month,Credit Card,Yes
78450,Female,28,4,96.67,Two Year,Net Banking,Yes
31352,Female,57,14,101.19,Month-to-Month,UPI,Yes
65069,Male,50,20,101.33,Month-to-Month,Debit Card,Yes
24397,Male,48,13,84.27,One Year,UPI,No
51555,Male,61,3,65.8,Two Year,Debit Card,No
56959,Male,51,47,106.47,Two Year,Credit Card,No
10728,Female,67,3,112.6,Month-to-Month,Debit Card,Yes
60517,Female,24,1,22.38,Two Year,Net Banking,No
76234,Male,66,24,25.16,Month-to-Month,Credit Card,No
49954,Female,40,35,115.87,One Year,Net Banking,No
57280,Male,63,14,47.72,One Year,UPI,No
89459,Male,24,67,107.34,Month-to-Month,Debit Card,No
26779,Male,42,13,58.88,Month-to-Month,Credit Card,Yes
73932,Female,20,47,31.91,Month-to-Month,Debit Card,No
82936,Female,55,50,28.04,Two Year,Net Banking,Yes
34466,Female,37,26,35.65,Month-to-Month,Credit Card,No
46939,Female,51,3,44.99,One Year,Net Banking,No
79896,Male,66,51,68.85,Month-to-Month,Credit Card,No
45270,Female,61,40,90.15,Month-to-Month,UPI,No
69163,Female,61,68,118.64,Two Year,UPI,No
92637,Female,47,36,64.15,One Year,Debit Card,Yes
61934,Male,34,51,71.82,Two Year,Net Banking,Yes
74895,Male,27,1,72.18,Month-to-Month,Net Banking,Yes
42307,Female,52,33,73.94,Month-to-Month,Credit Card,No
64098,Female,37,7,71.77,Month-to-Month,UPI,Yes
70921,Female,35,52,20.88,Month-to-Month,Debit Card,No
15486,Female,62,11,20.17,Month-to-Month,UPI,No
18335,Male,61,27,29.77,One Year,Net Banking,No
96900,Female,44,14,30.16,Month-to-Month,Debit Card,No
99112,Female,66,46,90.49,Month-to-Month,UPI,No
21130,Female,53,10,40.49,Month-to-Month,UPI,No
97508,Male,40,24,109.47,Month-to-Month,Credit Card,No
70566,Male,49,61,112.86,One Year,Credit Card,No
76703,Female,27,18,117.59,Month-to-Month,Net Banking,No
37192,Female,28,9,113.91,Month-to-Month,UPI,Yes
11062,Female,55,17,47.19,Month-to-Month,Credit Card,No
94076,Female,23,58,70.98,Two Year,UPI,No
99780,Female,58,13,37.55,Two Year,Debit Card,No
31545,Male,64,50,100.62,One Year,UPI,No
31689,Male,51,6,108.84,Month-to-Month,UPI,Yes
21174,Male,53,51,105.13,Month-to-Month,Net Banking,No
98461,Female,54,36,63.34,One Year,Debit Card,No
19348,Male,34,71,95.87,Two Year,Debit Card,No
33714,Male,57,25,29.76,Two Year,Credit Card,No
48102,Male,57,11,24.02,Two Year,Debit Card,No
84460,Female,29,44,95.32,Month-to-Month,Net Banking,No
99930,Female,38,14,62.54,Two Year,Credit Card,Yes
16801,Male,57,29,119.55,One Year,UPI,Yes
82267,Female,36,50,29.73,One Year,Debit Card,No
58136,Male,20,5,105.56,Month-to-Month,UPI,Yes
33625,Male,35,69,68.0,Month-to-Month,Credit Card,No
92873,Male,68,57,102.72,Month-to-Month,Debit Card,Yes
82592,Male,36,26,101.71,Month-to-Month,Credit Card,No
87052,Female,64,6,111.6,Month-to-Month,Credit Card,Yes
54261,Female,23,16,49.79,Two Year,Debit Card,No
11542,Female,33,60,114.98,Month-to-Month,Debit Card,No
31677,Female,25,12,35.17,Month-to-Month,Credit Card,No
56732,Male,65,3,28.2,Month-to-Month,Net Banking,No
60343,Female,35,63,63.16,Month-to-Month,Debit Card,No
49081,Male,69,64,102.83,Two Year,Credit Card,No
72856,Female,65,62,67.34,Month-to-Month,UPI,No
98858,Female,60,6,102.93,Month-to-Month,UPI,Yes
29065,Female,56,19,92.97,Two Year,Debit Card,No
93460,Male,66,18,40.94,Two Year,Debit Card,Yes
98092,Male,66,43,114.89,Month-to-Month,UPI,Yes
64693,Male,29,3,26.08,One Year,Credit Card,No
36962,Male,62,38,109.83,One Year,Credit Card,No
38295,Female,27,68,50.44,One Year,Credit Card,No
23807,Male,24,44,70.01,Month-to-Month,Net Banking,No
52348,Male,63,63,62.24,Two Year,Debit Card,No
36432,Female,18,42,37.18,Month-to-Month,Net Banking,No
93285,Female,66,64,55.81,Month-to-Month,Net Banking,No
67854,Male,53,54,39.29,Month-to-Month,Net Banking,Yes
50262,Female,38,71,40.39,Month-to-Month,Net Banking,No
47080,Male,54,37,38.71,Two Year,Credit Card,No
11324,Female,69,4,68.9,Month-to-Month,Debit Card,No
45909,Male,41,2,99.79,Month-to-Month,Debit Card,Yes
99339,Male,42,44,76.9,Month-to-Month,Net Banking,No
29870,Male,24,67,109.32,Month-to-Month,Debit Card,No
44578,Male,59,68,83.65,Two Year,UPI,No
82124,Male,34,62,88.93,Month-to-Month,Credit Card,No
36790,Female,46,1,86.76,One Year,Debit Card,Yes
35289,Male,47,17,64.95,One Year,Credit Card,No
65129,Male,24,16,88.93,One Year,UPI,Yes
25485,Male,50,9,26.97,One Year,Credit Card,No
54482,Male,24,53,105.99,Month-to-Month,UPI,No
96188,Male,41,59,97.78,Two Year,Net Banking,Yes
14748,Female,28,9,44.52,One Year,Debit Card,No
96769,Female,26,12,96.8,One Year,Net Banking,No
19435,Male,29,41,21.26,Two Year,Debit Card,No
13709,Female,52,15,41.72,One Year,Net Banking,Yes
40355,Male,21,66,26.51,One Year,UPI,No
65771,Female,53,11,98.02,Two Year,Debit Card,Yes
67799,Female,45,8,95.59,Month-to-Month,Net Banking,Yes
23116,Male,30,55,101.36,Month-to-Month,Credit Card,No
35470,Female,40,6,20.45,Month-to-Month,Credit Card,Yes
52344,Female,36,53,70.12,Month-to-Month,Net Banking,No
52918,Male,59,20,90.48,One Year,UPI,Yes
62224,Male,54,39,35.54,One Year,Net Banking,No
49298,Female,56,34,84.98,One Year,Credit Card,No
90219,Female,41,57,28.41,Two Year,Debit Card,No
71629,Female,33,19,38.13,Month-to-Month,Debit Card,No
76040,Male,50,71,67.58,One Year,Net Banking,No
38016,Female,29,31,85.36,Month-to-Month,Debit Card,No
33960,Female,51,40,34.59,Month-to-Month,Credit Card,Yes
43591,Female,24,14,38.52,Month-to-Month,Debit Card,No
92848,Male,28,37,40.44,Two Year,Net Banking,Yes
77641,Male,48,44,43.87,Month-to-Month,Net Banking,No
46395,Male,46,9,42.66,One Year,Net Banking,No
32700,Male,30,58,59.51,Month-to-Month,Credit Card,Yes
44620,Female,48,20,85.38,Month-to-Month,UPI,No
30559,Male,19,50,63.8,Month-to-Month,Debit Card,Yes
71642,Female,56,20,97.6,Month-to-Month,Net Banking,No
86539,Female,32,36,91.93,Two Year,UPI,Yes
31732,Female,28,27,32.65,Month-to-Month,Net Banking,No
40354,Female,51,32,24.88,Two Year,Net Banking,Yes
23843,Male,56,1,107.79,Two Year,Credit Card,Yes
81726,Male,21,17,27.98,Two Year,Credit Card,No
27640,Male,28,9,34.83,Month-to-Month,UPI,Yes
62528,Male,46,45,22.21,Two Year,Net Banking,No
48413,Male,19,66,82.83,Month-to-Month,Debit Card,No
62638,Female,33,32,78.24,Month-to-Month,Debit Card,Yes
62736,Male,56,45,118.69,Month-to-Month,Debit Card,No
78866,Male,30,9,108.69,Two Year,UPI,Yes
29087,Male,54,30,61.08,Month-to-Month,Credit Card,Yes
51430,Male,34,38,57.16,Month-to-Month,UPI,Yes
34504,Female,38,60,49.69,Month-to-Month,Credit Card,No
17114,Female,61,1,35.24,Month-to-Month,Debit Card,Yes
88859,Female,36,5,33.81,Month-to-Month,Debit Card,No
20975,Female,24,63,33.23,Two Year,Credit Card,No
21023,Female,55,36,31.41,Month-to-Month,Debit Card,No
31447,Male,25,65,44.05,Two Year,UPI,No
33959,Female,30,24,50.67,One Year,Credit Card,No
76203,Female,54,4,116.16,Two Year,Debit Card,Yes
39703,Female,19,68,77.85,Month-to-Month,Net Banking,Yes
19337,Male,58,25,118.76,One Year,Debit Card,No
56427,Male,28,7,57.25,Month-to-Month,Net Banking,No
71529,Female,41,13,65.76,Month-to-Month,Debit Card,No
94665,Male,23,68,52.46,One Year,Net Banking,Yes
41921,Male,43,43,38.29,One Year,Debit Card,Yes
43307,Female,24,57,34.32,One Year,Net Banking,No
37355,Male,56,36,114.51,One Year,Credit Card,Yes
14835,Male,36,14,118.68,Month-to-Month,Credit Card,No
30159,Male,23,27,24.49,One Year,Net Banking,Yes
57605,Female,60,37,35.03,Month-to-Month,Debit Card,No
48088,Female,46,71,62.35,Month-to-Month,UPI,No
88752,Female,60,25,38.63,One Year,UPI,Yes
65284,Male,56,67,56.39,Two Year,UPI,Yes
67043,Female,19,4,32.91,Month-to-Month,UPI,No
45547,Male,36,16,65.65,Month-to-Month,Net Banking,Yes
92844,Male,21,19,47.17,Month-to-Month,Credit Card,No
37532,Male,23,29,55.19,Month-to-Month,Credit Card,No
44349,Female,66,51,29.43,One Year,UPI,Yes
55445,Female,54,18,62.81,One Year,Credit Card,No
15713,Female,45,58,118.33,One Year,Net Banking,No
66178,Female,47,44,52.88,Two Year,UPI,No
59407,Male,24,16,107.64,Month-to-Month,Net Banking,No
80340,Female,26,65,104.32,Month-to-Month,Net Banking,No
60990,Male,42,2,115.21,Month-to-Month,Debit Card,Yes
85672,Female,50,56,99.01,Two Year,Net Banking,No
75545,Female,18,28,85.96,One Year,Debit Card,Yes
94791,Female,68,65,105.66,One Year,UPI,Yes
68141,Male,23,5,27.56,Month-to-Month,Net Banking,No
33793,Male,35,22,66.28,Month-to-Month,Credit Card,No
66570,Male,27,13,118.93,Two Year,UPI,No
47892,Male,45,65,96.96,Month-to-Month,Net Banking,Yes
11015,Male,28,16,116.21,One Year,Net Banking,No
71813,Female,50,64,97.96,Month-to-Month,Credit Card,No
37712,Male,18,32,107.49,Month-to-Month,Debit Card,No
18415,Male,30,51,90.65,One Year,Net Banking,Yes
72292,Male,54,58,96.05,Month-to-Month,Net Banking,No
33833,Male,37,46,72.32,One Year,Credit Card,No
14158,Female,18,52,112.42,One Year,UPI,Yes
72680,Male,69,63,102.5,Month-to-Month,Net Banking,No
30309,Female,20,60,104.39,One Year,Debit Card,No
16970,Female,35,65,87.3,Month-to-Month,Debit Card,No
82474,Female,58,55,50.46,Month-to-Month,Credit Card,No
96704,Male,31,57,23.56,One Year,Debit Card,No
56540,Female,48,71,113.57,Month-to-Month,Net Banking,Yes
30384,Male,44,26,78.61,Month-to-Month,Debit Card,Yes
28017,Male,34,12,49.81,Two Year,Net Banking,No
85880,Male,63,71,34.91,Month-to-Month,Credit Card,Yes
18702,Male,46,46,102.95,Two Year,Debit Card,No
10384,Male,53,47,103.65,Two Year,Net Banking,No
10404,Female,54,38,101.45,Month-to-Month,UPI,Yes
50943,Female,43,21,84.51,Month-to-Month,Net Banking,No
57926,Male,34,14,56.6,Month-to-Month,Net Banking,No
39189,Female,39,2,50.41,Month-to-Month,Credit Card,Yes
22763,Male,42,70,20.86,Two Year,Net Banking,No
28384,Female,19,33,103.36,One Year,Credit Card,No
70100,Female,39,6,28.74,Month-to-Month,Net Banking,No
19860,Female,22,37,83.08,One Year,Net Banking,No
90642,Female,21,14,70.41,Two Year,Net Banking,Yes
60612,Female,53,37,72.67,Month-to-Month,Credit Card,Yes
33574,Male,23,8,112.67,One Year,Net Banking,Yes
33524,Male,69,13,23.16,One Year,Credit Card,No
79172,Female,38,40,97.34,Month-to-Month,UPI,No
20916,Male,30,58,25.21,Month-to-Month,Credit Card,Yes
14809,Female,54,18,23.82,One Year,UPI,No
42201,Male,42,57,62.98,Month-to-Month,Credit Card,Yes
63330,Female,43,38,26.31,Month-to-Month,Credit Card,Yes
23456,Female,56,32,98.91,One Year,Net Banking,No
66397,Female,37,66,72.96,One Year,Debit Card,No
48765,Male,50,25,22.9,Month-to-Month,Debit Card,No
44816,Male,31,58,24.05,Month-to-Month,Net Banking,No
55106,Female,53,33,81.27,Month-to-Month,UPI,No
63932,Female,34,66,100.61,Month-to-Month,Net Banking,No
27100,Male,38,30,63.78,Month-to-Month,Debit Card,No
67091,Male,63,34,75.46,Month-to-Month,Credit Card,No
31949,Male,33,69,99.98,Month-to-Month,Net Banking,No
80080,Male,63,48,81.05,Month-to-Month,UPI,No
47744,Male,33,40,42.48,Month-to-Month,Net Banking,No
55543,Female,37,51,81.31,Month-to-Month,Debit Card,No
46187,Male,46,13,82.83,Month-to-Month,Credit Card,No
17239,Female,45,31,93.41,Month-to-Month,Debit Card,No
24489,Female,25,39,82.09,Two Year,Debit Card,Yes
68017,Male,41,63,116.92,Month-to-Month,Debit Card,No
71877,Male,20,48,39.73,One Year,Debit Card,No
53125,Female,42,48,115.11,Two Year,Credit Card,No
59922,Male,36,61,73.83,Month-to-Month,Debit Card,Yes
42049,Female,50,12,87.2,Two Year,UPI,Yes
47131,Male,19,56,29.95,Month-to-Month,UPI,Yes
52944,Male,32,18,58.06,Month-to-Month,Debit Card,No
83963,Male,39,27,96.94,Month-to-Month,UPI,Yes
34285,Female,27,28,90.69,Month-to-Month,Debit Card,No
47626,Male,35,52,24.01,Month-to-Month,Credit Card,Yes
52808,Female,39,16,74.66,Month-to-Month,Credit Card,Yes
98464,Male,63,58,28.83,One Year,UPI,No
63871,Female,66,9,119.59,Two Year,UPI,Yes
29198,Male,44,26,109.73,Month-to-Month,Debit Card,Yes
29758,Female,30,28,22.11,Month-to-Month,Net Banking,No
25254,Female,50,36,105.86,Month-to-Month,Debit Card,Yes
54238,Female,22,9,111.94,Month-to-Month,Debit Card,Yes
11252,Female,43,47,55.35,One Year,Credit Card,No
49764,Female,30,51,91.95,Month-to-Month,Net Banking,No
87709,Female,44,57,64.21,Month-to-Month,Net Banking,No
47441,Male,31,32,85.52,One Year,Debit Card,No
63682,Female,41,67,54.03,Two Year,Credit Card,No
69494,Female,20,57,52.26,Month-to-Month,UPI,Yes
91317,Female,64,54,62.44,Month-to-Month,Credit Card,Yes
75215,Male,68,16,34.56,Month-to-Month,UPI,Yes
88587,Male,66,62,103.11,Month-to-Month,Credit Card,No
16949,Male,47,56,54.87,Month-to-Month,Net Banking,Yes
65393,Female,52,23,60.01,Month-to-Month,Credit Card,Yes
83553,Male,65,17,109.41,Two Year,Debit Card,No
16941,Male,31,38,69.66,Month-to-Month,UPI,Yes
35934,Female,29,30,74.43,Month-to-Month,Credit Card,Yes
33386,Female,45,58,115.65,Month-to-Month,Credit Card,Yes
71886,Male,61,22,108.67,Month-to-Month,UPI,Yes
85745,Female,46,17,36.95,One Year,Credit Card,No
93251,Female,60,15,67.32,Month-to-Month,UPI,No
63413,Female,34,48,117.13,Month-to-Month,Net Banking,Yes
66800,Female,57,32,57.24,Month-to-Month,UPI,Yes
52318,Male,66,40,57.16,Month-to-Month,UPI,No
80173,Female,38,57,39.5,Month-to-Month,Net Banking,No
80390,Male,40,58,31.43,Month-to-Month,Credit Card,No
62329,Male,37,16,94.03,Month-to-Month,Credit Card,No
53088,Male,28,28,97.0,Month-to-Month,Net Banking,Yes
49811,Male,51,1,116.9,Month-to-Month,Debit Card,Yes
65479,Female,27,41,97.34,One Year,UPI,No
95392,Female,27,48,44.34,One Year,Credit Card,Yes
97369,Female,60,31,24.01,One Year,Credit Card,No
29963,Male,23,36,118.54,Two Year,UPI,No
65123,Male,53,33,54.05,Month-to-Month,UPI,Yes
83477,Male,41,33,51.2,Two Year,UPI,No
24388,Female,29,23,110.6,Month-to-Month,Debit Card,No
15569,Male,60,60,78.51,Month-to-Month,Net Banking,Yes
79836,Female,40,30,41.49,Month-to-Month,Debit Card,No
46586,Female,44,45,108.91,Month-to-Month,Debit Card,No
22015,Female,62,39,119.34,Two Year,UPI,Yes
55002,Female,54,45,28.67,Month-to-Month,Net Banking,No
16254,Male,23,12,106.23,Month-to-Month,Credit Card,No
27144,Female,18,32,59.05,Month-to-Month,UPI,No
34214,Male,23,56,72.41,Month-to-Month,Net Banking,No
90719,Female,67,24,111.48,Month-to-Month,Credit Card,No
81774,Male,39,13,117.34,Month-to-Month,Debit Card,No
16090,Male,58,20,46.22,Month-to-Month,Net Banking,No
21637,Female,41,56,41.29,Two Year,Debit Card,No
32415,Female,42,53,28.05,Month-to-Month,Debit Card,Yes
34071,Female,32,68,76.18,Month-to-Month,Net Banking,Yes
68243,Male,43,54,21.36,One Year,Credit Card,Yes
51240,Female,25,34,61.19,Two Year,Net Banking,No
93807,Female,68,28,27.34,Month-to-Month,Credit Card,Yes
43434,Male,41,50,60.52,Month-to-Month,UPI,No
79724,Female,65,2,23.99,Two Year,UPI,No
85697,Male,55,26,103.52,Month-to-Month,UPI,Yes
38732,Female,23,51,40.97,Month-to-Month,Debit Card,No
21314,Male,52,47,52.83,Month-to-Month,UPI,No
33954,Male,59,26,107.0,Two Year,Debit Card,No
67108,Female,18,61,94.63,Two Year,Credit Card,Yes
97044,Male,63,23,41.9,One Year,Net Banking,No
97505,Female,53,37,27.19,Month-to-Month,Net Banking,No
46668,Female,29,41,91.57,Month-to-Month,Debit Card,No
33061,Male,55,52,59.07,Month-to-Month,Debit Card,No
89252,Female,28,49,96.61,Two Year,Debit Card,No
49749,Male,29,27,64.53,Two Year,Credit Card,No
26907,Male,59,6,54.6,Month-to-Month,Credit Card,Yes
28777,Male,67,66,65.12,One Year,UPI,Yes
61745,Male,56,24,94.86,Month-to-Month,UPI,No
91818,Male,24,38,110.22,Month-to-Month,Net Banking,Yes
33624,Male,28,28,24.98,One Year,UPI,No
33321,Male,53,28,72.41,Month-to-Month,Credit Card,No
20488,Male,69,66,23.28,Month-to-Month,Credit Card,No
32574,Female,48,61,66.84,Month-to-Month,Credit Card,Yes
15240,Female,50,46,108.53,One Year,Credit Card,No
53221,Male,30,69,56.16,Two Year,Net Banking,No
20478,Female,35,43,113.25,Two Year,Net Banking,No
65645,Female,58,59,83.06,One Year,Credit Card,No
29262,Female,41,2,113.42,Month-to-Month,Debit Card,Yes
62796,Female,26,15,95.72,Month-to-Month,UPI,No
14432,Female,48,37,30.34,Two Year,Net Banking,No
74291,Female,58,71,43.12,Month-to-Month,Debit Card,No
89104,Male,27,20,59.42,One Year,UPI,No
69399,Female,19,35,37.01,One Year,Debit Card,No
89714,Female,55,34,69.49,One Year,Credit Card,No
60428,Female,32,31,67.14,Month-to-Month,UPI,No
97731,Female,20,19,115.63,Month-to-Month,Debit Card,Yes
10302,Male,60,68,63.37,One Year,Net Banking,No
92558,Male,48,24,98.56,Two Year,Net Banking,No
10055,Male,23,39,114.19,One Year,Net Banking,No
18717,Male,20,54,107.7,Month-to-Month,UPI,Yes
38699,Female,28,39,40.87,Month-to-Month,Credit Card,No
83686,Male,32,17,69.6,One Year,Credit Card,Yes
77661,Male,62,19,54.77,One Year,UPI,No
54247,Male,69,48,59.99,One Year,UPI,No
26748,Male,45,35,56.08,Month-to-Month,Credit Card,Yes
14621,Female,27,32,102.64,Two Year,Net Banking,No
25034,Male,55,47,65.21,Month-to-Month,Credit Card,No
15126,Female,64,47,72.37,One Year,Credit Card,No
15122,Male,67,64,118.24,Month-to-Month,Debit Card,Yes
28030,Female,67,46,26.0,Month-to-Month,Net Banking,No
92838,Female,24,35,68.8,Two Year,UPI,No
94717,Male,32,17,97.41,Month-to-Month,Credit Card,Yes
65658,Male,35,42,35.12,Month-to-Month,Net Banking,No
48638,Male,35,29,81.15,Month-to-Month,UPI,No
77067,Male,69,70,43.95,One Year,Debit Card,Yes
98869,Female,58,17,106.74,Month-to-Month,Debit Card,No
44674,Female,41,14,52.71,Month-to-Month,Net Banking,No
45854,Male,19,24,52.91,Two Year,Credit Card,Yes
56271,Male,57,57,79.82,Month-to-Month,UPI,Yes
83688,Female,37,50,38.36,Month-to-Month,Net Banking,No
48518,Male,51,57,48.49,Month-to-Month,Debit Card,No
20267,Female,60,61,61.66,Two Year,UPI,No
11062,Male,43,39,55.36,Month-to-Month,UPI,No
60448,Female,24,55,72.49,One Year,Credit Card,Yes
16229,Female,55,36,79.96,Month-to-Month,Debit Card,No
66793,Female,47,37,76.67,Two Year,Debit Card,No
57915,Female,59,14,85.42,One Year,Debit Card,No
14632,Female,22,27,50.77,Month-to-Month,UPI,No
13596,Male,28,31,32.64,Month-to-Month,Debit Card,Yes
16168,Female,18,44,96.08,Two Year,Net Banking,No
17561,Male,51,68,105.08,Month-to-Month,Debit Card,Yes
83794,Female,18,48,45.7,Two Year,UPI,No
92152,Female,36,57,60.71,Month-to-Month,Debit Card,Yes
36734,Male,19,22,69.86,One Year,Debit Card,Yes
16371,Male,38,4,73.33,Month-to-Month,UPI,Yes
36069,Male,37,46,85.95,One Year,Debit Card,No
89905,Male,40,59,24.16,Month-to-Month,Credit Card,No
22910,Female,38,34,92.15,Month-to-Month,UPI,No
83479,Male,41,11,26.2,Month-to-Month,Debit Card,No
87735,Female,21,31,66.83,Month-to-Month,Credit Card,No
91264,Male,29,11,102.77,Month-to-Month,Net Banking,Yes
33275,Male,39,56,65.12,Month-to-Month,UPI,No
82274,Female,37,38,34.91,Two Year,Debit Card,No
91449,Female,35,21,118.5,Month-to-Month,UPI,No
70004,Male,18,10,108.93,One Year,Credit Card,Yes
72981,Female,47,26,97.13,Month-to-Month,UPI,No
94659,Female,50,8,61.15,Month-to-Month,Net Banking,No
64553,Female,41,8,38.38,Month-to-Month,Debit Card,No
58447,Female,31,60,114.14,Two Year,Net Banking,No
